unicode,gb2312,Chinese,stroke number
0x763F,0xF1A8,瘿,16
0x7635,0xF1A9,瘵,16
0x7643,0xF1AA,癃,16
0x763E,0xF1AB,瘾,16
0x7633,0xF1AC,瘳,16
0x764D,0xF1AD,癍,17
0x765E,0xF1AE,癞,18
0x7654,0xF1AF,癔,18
0x765C,0xF1B0,癜,18
0x7656,0xF1B1,癖,18
0x766B,0xF1B2,癫,21
0x766F,0xF1B3,癯,23
0x7FCA,0xF1B4,翊,11
0x7AE6,0xF1B5,竦,12
0x7A78,0xF1B6,穸,8
0x7A79,0xF1B7,穹,8
0x7A80,0xF1B8,窀,9
0x7A86,0xF1B9,窆,9
0x7A88,0xF1BA,窈,10
0x7A95,0xF1BB,窕,11
0x7AA6,0xF1BC,窦,13
0x7AA0,0xF1BD,窠,13
0x7AAC,0xF1BE,窬,14
0x7AA8,0xF1BF,窨,14
0x7AAD,0xF1C0,窭,14
0x7AB3,0xF1C1,窳,15
0x8864,0xF1C2,衤,5
0x8869,0xF1C3,衩,8
0x8872,0xF1C4,衲,9
0x887D,0xF1C5,衽,9
0x887F,0xF1C6,衿,9
0x8882,0xF1C7,袂,9
0x88A2,0xF1C8,袢,10
0x88C6,0xF1C9,裆,11
0x88B7,0xF1CA,袷,11
0x88BC,0xF1CB,袼,11
0x88C9,0xF1CC,裉,11
0x88E2,0xF1CD,裢,12
0x88CE,0xF1CE,裎,12
0x88E3,0xF1CF,裣,12
0x88E5,0xF1D0,裥,12
0x88F1,0xF1D1,裱,13
0x891A,0xF1D2,褚,13
0x88FC,0xF1D3,裼,13
0x88E8,0xF1D4,裨,13
0x88FE,0xF1D5,裾,13
0x88F0,0xF1D6,裰,13
0x8921,0xF1D7,褡,14
0x8919,0xF1D8,褙,14
0x8913,0xF1D9,褓,14
0x891B,0xF1DA,褛,14
0x890A,0xF1DB,褊,14
0x8934,0xF1DC,褴,15
0x892B,0xF1DD,褫,15
0x8936,0xF1DE,褶,16
0x8941,0xF1DF,襁,17
0x8966,0xF1E0,襦,19
0x897B,0xF1E1,襻,24
0x758B,0xF1E2,疋,5
0x80E5,0xF1E3,胥,9
0x76B2,0xF1E4,皲,11
0x76B4,0xF1E5,皴,12
0x77DC,0xF1E6,矜,9
0x8012,0xF1E7,耒,6
0x8014,0xF1E8,耔,9
0x8016,0xF1E9,耖,10
0x801C,0xF1EA,耜,12
0x8020,0xF1EB,耠,12
0x8022,0xF1EC,耢,13
0x8025,0xF1ED,耥,14
0x8026,0xF1EE,耦,15
0x8027,0xF1EF,耧,15
0x8029,0xF1F0,耩,16
0x8028,0xF1F1,耨,16
0x8031,0xF1F2,耱,22
0x800B,0xF1F3,耋,12
0x8035,0xF1F4,耵,8
0x8043,0xF1F5,聃,11
0x8046,0xF1F6,聆,11
0x804D,0xF1F7,聍,11
0x8052,0xF1F8,聒,12
0x8069,0xF1F9,聩,15
0x8071,0xF1FA,聱,16
0x8983,0xF1FB,覃,12
0x9878,0xF1FC,顸,9
0x9880,0xF1FD,颀,10
0x9883,0xF1FE,颃,10
0x9889,0xF2A1,颉,12
0x988C,0xF2A2,颌,12
0x988D,0xF2A3,颍,12
0x988F,0xF2A4,颏,12
0x9894,0xF2A5,颔,13
0x989A,0xF2A6,颚,15
0x989B,0xF2A7,颛,15
0x989E,0xF2A8,颞,16
0x989F,0xF2A9,颟,16
0x98A1,0xF2AA,颡,16
0x98A2,0xF2AB,颢,18
0x98A5,0xF2AC,颥,20
0x98A6,0xF2AD,颦,21
0x864D,0xF2AE,虍,6
0x8654,0xF2AF,虔,10
0x866C,0xF2B0,虬,7
0x866E,0xF2B1,虮,8
0x867F,0xF2B2,虿,9
0x867A,0xF2B3,虺,9
0x867C,0xF2B4,虼,9
0x867B,0xF2B5,虻,9
0x86A8,0xF2B6,蚨,10
0x868D,0xF2B7,蚍,10
0x868B,0xF2B8,蚋,10
0x86AC,0xF2B9,蚬,10
0x869D,0xF2BA,蚝,10
0x86A7,0xF2BB,蚧,10
0x86A3,0xF2BC,蚣,10
0x86AA,0xF2BD,蚪,10
0x8693,0xF2BE,蚓,10
0x86A9,0xF2BF,蚩,10
0x86B6,0xF2C0,蚶,11
0x86C4,0xF2C1,蛄,11
0x86B5,0xF2C2,蚵,11
0x86CE,0xF2C3,蛎,11
0x86B0,0xF2C4,蚰,11
0x86BA,0xF2C5,蚺,11
0x86B1,0xF2C6,蚱,11
0x86AF,0xF2C7,蚯,11
0x86C9,0xF2C8,蛉,11
0x86CF,0xF2C9,蛏,11
0x86B4,0xF2CA,蚴,11
0x86E9,0xF2CB,蛩,12
0x86F1,0xF2CC,蛱,12
0x86F2,0xF2CD,蛲,12
0x86ED,0xF2CE,蛭,12
0x86F3,0xF2CF,蛳,12
0x86D0,0xF2D0,蛐,12
0x8713,0xF2D1,蜓,12
0x86DE,0xF2D2,蛞,12
0x86F4,0xF2D3,蛴,12
0x86DF,0xF2D4,蛟,12
0x86D8,0xF2D5,蛘,12
0x86D1,0xF2D6,蛑,12
0x8703,0xF2D7,蜃,13
0x8707,0xF2D8,蜇,13
0x86F8,0xF2D9,蛸,13
0x8708,0xF2DA,蜈,13
0x870A,0xF2DB,蜊,13
0x870D,0xF2DC,蜍,13
0x8709,0xF2DD,蜉,13
0x8723,0xF2DE,蜣,13
0x873B,0xF2DF,蜻,14
0x871E,0xF2E0,蜞,14
0x8725,0xF2E1,蜥,14
0x872E,0xF2E2,蜮,14
0x871A,0xF2E3,蜚,14
0x873E,0xF2E4,蜾,14
0x8748,0xF2E5,蝈,14
0x8734,0xF2E6,蜴,14
0x8731,0xF2E7,蜱,14
0x8729,0xF2E8,蜩,14
0x8737,0xF2E9,蜷,14
0x873F,0xF2EA,蜿,14
0x8782,0xF2EB,螂,14
0x8722,0xF2EC,蜢,14
0x877D,0xF2ED,蝽,15
0x877E,0xF2EE,蝾,15
0x877B,0xF2EF,蝻,15
0x8760,0xF2F0,蝠,15
0x8770,0xF2F1,蝰,15
0x874C,0xF2F2,蝌,15
0x876E,0xF2F3,蝮,15
0x878B,0xF2F4,螋,15
0x8753,0xF2F5,蝓,15
0x8763,0xF2F6,蝣,15
0x877C,0xF2F7,蝼,15
0x8764,0xF2F8,蝤,15
0x8759,0xF2F9,蝙,15
0x8765,0xF2FA,蝥,15
0x8793,0xF2FB,螓,16
0x87AF,0xF2FC,螯,16
0x87A8,0xF2FD,螨,16
0x87D2,0xF2FE,蟒,16
0x87C6,0xF3A1,蟆,16
0x8788,0xF3A2,螈,16
0x8785,0xF3A3,螅,16
0x87AD,0xF3A4,螭,16
0x8797,0xF3A5,螗,16
0x8783,0xF3A6,螃,16
0x87AB,0xF3A7,螫,17
0x87E5,0xF3A8,蟥,17
0x87AC,0xF3A9,螬,17
0x87B5,0xF3AA,螵,17
0x87B3,0xF3AB,螳,17
0x87CB,0xF3AC,蟋,17
0x87D3,0xF3AD,蟓,17
0x87BD,0xF3AE,螽,17
0x87D1,0xF3AF,蟑,17
0x87C0,0xF3B0,蟀,17
0x87CA,0xF3B1,蟊,17
0x87DB,0xF3B2,蟛,18
0x87EA,0xF3B3,蟪,18
0x87E0,0xF3B4,蟠,18
0x87EE,0xF3B5,蟮,18
0x8816,0xF3B6,蠖,19
0x8813,0xF3B7,蠓,19
0x87FE,0xF3B8,蟾,19
0x880A,0xF3B9,蠊,19
0x881B,0xF3BA,蠛,20
0x8821,0xF3BB,蠡,21
0x8839,0xF3BC,蠹,24
0x883C,0xF3BD,蠼,26
0x7F36,0xF3BE,缶,6
0x7F42,0xF3BF,罂,14
0x7F44,0xF3C0,罄,17
0x7F45,0xF3C1,罅,17
0x8210,0xF3C2,舐,10
0x7AFA,0xF3C3,竺,8
0x7AFD,0xF3C4,竽,9
0x7B08,0xF3C5,笈,9
0x7B03,0xF3C6,笃,9
0x7B04,0xF3C7,笄,10
0x7B15,0xF3C8,笕,10
0x7B0A,0xF3C9,笊,10
0x7B2B,0xF3CA,笫,10
0x7B0F,0xF3CB,笏,10
0x7B47,0xF3CC,筇,11
0x7B38,0xF3CD,笸,11
0x7B2A,0xF3CE,笪,11
0x7B19,0xF3CF,笙,11
0x7B2E,0xF3D0,笮,11
0x7B31,0xF3D1,笱,11
0x7B20,0xF3D2,笠,11
0x7B25,0xF3D3,笥,11
0x7B24,0xF3D4,笤,11
0x7B33,0xF3D5,笳,11
0x7B3E,0xF3D6,笾,11
0x7B1E,0xF3D7,笞,11
0x7B58,0xF3D8,筘,12
0x7B5A,0xF3D9,筚,12
0x7B45,0xF3DA,筅,12
0x7B75,0xF3DB,筵,12
0x7B4C,0xF3DC,筌,12
0x7B5D,0xF3DD,筝,12
0x7B60,0xF3DE,筠,13
0x7B6E,0xF3DF,筮,13
0x7B7B,0xF3E0,筻,13
0x7B62,0xF3E1,筢,13
0x7B72,0xF3E2,筲,13
0x7B71,0xF3E3,筱,13
0x7B90,0xF3E4,箐,14
0x7BA6,0xF3E5,箦,14
0x7BA7,0xF3E6,箧,14
0x7BB8,0xF3E7,箸,14
0x7BAC,0xF3E8,箬,14
0x7B9D,0xF3E9,箝,14
0x7BA8,0xF3EA,箨,14
0x7B85,0xF3EB,箅,14
0x7BAA,0xF3EC,箪,14
0x7B9C,0xF3ED,箜,14
0x7BA2,0xF3EE,箢,14
0x7BAB,0xF3EF,箫,14
0x7BB4,0xF3F0,箴,15
0x7BD1,0xF3F1,篑,15
0x7BC1,0xF3F2,篁,15
0x7BCC,0xF3F3,篌,15
0x7BDD,0xF3F4,篝,16
0x7BDA,0xF3F5,篚,16
0x7BE5,0xF3F6,篥,16
0x7BE6,0xF3F7,篦,16
0x7BEA,0xF3F8,篪,16
0x7C0C,0xF3F9,簌,17
0x7BFE,0xF3FA,篾,17
0x7BFC,0xF3FB,篼,17
0x7C0F,0xF3FC,簏,17
0x7C16,0xF3FD,簖,17
0x7C0B,0xF3FE,簋,17
0x7C1F,0xF4A1,簟,18
0x7C2A,0xF4A2,簪,18
0x7C26,0xF4A3,簦,18
0x7C38,0xF4A4,簸,19
0x7C41,0xF4A5,籁,19
0x7C40,0xF4A6,籀,19
0x81FE,0xF4A7,臾,8
0x8201,0xF4A8,舁,9
0x8202,0xF4A9,舂,11
0x8204,0xF4AA,舄,12
0x81EC,0xF4AB,臬,10
0x8844,0xF4AC,衄,10
0x8221,0xF4AD,舡,9
0x8222,0xF4AE,舢,9
0x8223,0xF4AF,舣,9
0x822D,0xF4B0,舭,10
0x822F,0xF4B1,舯,10
0x8228,0xF4B2,舨,10
0x822B,0xF4B3,舫,10
0x8238,0xF4B4,舸,11
0x823B,0xF4B5,舻,11
0x8233,0xF4B6,舳,11
0x8234,0xF4B7,舴,11
0x823E,0xF4B8,舾,12
0x8244,0xF4B9,艄,13
0x8249,0xF4BA,艉,13
0x824B,0xF4BB,艋,14
0x824F,0xF4BC,艏,15
0x825A,0xF4BD,艚,17
0x825F,0xF4BE,艟,18
0x8268,0xF4BF,艨,19
0x887E,0xF4C0,衾,10
0x8885,0xF4C1,袅,10
0x8888,0xF4C2,袈,11
0x88D8,0xF4C3,裘,13
0x88DF,0xF4C4,裟,13
0x895E,0xF4C5,襞,19
0x7F9D,0xF4C6,羝,11
0x7F9F,0xF4C7,羟,11
0x7FA7,0xF4C8,羧,13
0x7FAF,0xF4C9,羯,15
0x7FB0,0xF4CA,羰,15
0x7FB2,0xF4CB,羲,16
0x7C7C,0xF4CC,籼,9
0x6549,0xF4CD,敉,10
0x7C91,0xF4CE,粑,10
0x7C9D,0xF4CF,粝,11
0x7C9C,0xF4D0,粜,11
0x7C9E,0xF4D1,粞,12
0x7CA2,0xF4D2,粢,12
0x7CB2,0xF4D3,粲,13
0x7CBC,0xF4D4,粼,14
0x7CBD,0xF4D5,粽,14
0x7CC1,0xF4D6,糁,14
0x7CC7,0xF4D7,糇,15
0x7CCC,0xF4D8,糌,15
0x7CCD,0xF4D9,糍,15
0x7CC8,0xF4DA,糈,15
0x7CC5,0xF4DB,糅,15
0x7CD7,0xF4DC,糗,16
0x7CE8,0xF4DD,糨,18
0x826E,0xF4DE,艮,6
0x66A8,0xF4DF,暨,15
0x7FBF,0xF4E0,羿,9
0x7FCE,0xF4E1,翎,11
0x7FD5,0xF4E2,翕,12
0x7FE5,0xF4E3,翥,14
0x7FE1,0xF4E4,翡,14
0x7FE6,0xF4E5,翦,15
0x7FE9,0xF4E6,翩,15
0x7FEE,0xF4E7,翮,16
0x7FF3,0xF4E8,翳,17
0x7CF8,0xF4E9,糸,6
0x7D77,0xF4EA,絷,12
0x7DA6,0xF4EB,綦,14
0x7DAE,0xF4EC,綮,14
0x7E47,0xF4ED,繇,17
0x7E9B,0xF4EE,纛,25
0x9EB8,0xF4EF,麸,11
0x9EB4,0xF4F0,麴,19
0x8D73,0xF4F1,赳,9
0x8D84,0xF4F2,趄,12
0x8D94,0xF4F3,趔,13
0x8D91,0xF4F4,趑,13
0x8DB1,0xF4F5,趱,23
0x8D67,0xF4F6,赧,11
0x8D6D,0xF4F7,赭,15
0x8C47,0xF4F8,豇,10
0x8C49,0xF4F9,豉,11
0x914A,0xF4FA,酊,9
0x9150,0xF4FB,酐,10
0x914E,0xF4FC,酎,10
0x914F,0xF4FD,酏,10
0x9164,0xF4FE,酤,12
0x9162,0xF5A1,酢,12
0x9161,0xF5A2,酡,12
0x9170,0xF5A3,酰,13
0x9169,0xF5A4,酩,13
0x916F,0xF5A5,酯,13
0x917D,0xF5A6,酽,14
0x917E,0xF5A7,酾,14
0x9172,0xF5A8,酲,14
0x9174,0xF5A9,酴,14
0x9179,0xF5AA,酹,14
0x918C,0xF5AB,醌,15
0x9185,0xF5AC,醅,15
0x9190,0xF5AD,醐,16
0x918D,0xF5AE,醍,16
0x9191,0xF5AF,醑,16
0x91A2,0xF5B0,醢,17
0x91A3,0xF5B1,醣,17
0x91AA,0xF5B2,醪,18
0x91AD,0xF5B3,醭,19
0x91AE,0xF5B4,醮,19
0x91AF,0xF5B5,醯,19
0x91B5,0xF5B6,醵,20
0x91B4,0xF5B7,醴,20
0x91BA,0xF5B8,醺,21
0x8C55,0xF5B9,豕,7
0x9E7E,0xF5BA,鹾,16
0x8DB8,0xF5BB,趸,10
0x8DEB,0xF5BC,跫,13
0x8E05,0xF5BD,踅,14
0x8E59,0xF5BE,蹙,18
0x8E69,0xF5BF,蹩,18
0x8DB5,0xF5C0,趵,10
0x8DBF,0xF5C1,趿,10
0x8DBC,0xF5C2,趼,11
0x8DBA,0xF5C3,趺,11
0x8DC4,0xF5C4,跄,11
0x8DD6,0xF5C5,跖,12
0x8DD7,0xF5C6,跗,12
0x8DDA,0xF5C7,跚,12
0x8DDE,0xF5C8,跞,12
0x8DCE,0xF5C9,跎,12
0x8DCF,0xF5CA,跏,12
0x8DDB,0xF5CB,跛,12
0x8DC6,0xF5CC,跆,12
0x8DEC,0xF5CD,跬,13
0x8DF7,0xF5CE,跷,13
0x8DF8,0xF5CF,跸,13
0x8DE3,0xF5D0,跣,13
0x8DF9,0xF5D1,跹,13
0x8DFB,0xF5D2,跻,13
0x8DE4,0xF5D3,跤,13
0x8E09,0xF5D4,踉,14
0x8DFD,0xF5D5,跽,14
0x8E14,0xF5D6,踔,15
0x8E1D,0xF5D7,踝,15
0x8E1F,0xF5D8,踟,15
0x8E2C,0xF5D9,踬,15
0x8E2E,0xF5DA,踮,15
0x8E23,0xF5DB,踣,15
0x8E2F,0xF5DC,踯,15
0x8E3A,0xF5DD,踺,15
0x8E40,0xF5DE,蹀,16
0x8E39,0xF5DF,踹,16
0x8E35,0xF5E0,踵,16
0x8E3D,0xF5E1,踽,16
0x8E31,0xF5E2,踱,16
0x8E49,0xF5E3,蹉,16
0x8E41,0xF5E4,蹁,16
0x8E42,0xF5E5,蹂,16
0x8E51,0xF5E6,蹑,17
0x8E52,0xF5E7,蹒,17
0x8E4A,0xF5E8,蹊,17
0x8E70,0xF5E9,蹰,19
0x8E76,0xF5EA,蹶,19
0x8E7C,0xF5EB,蹼,19
0x8E6F,0xF5EC,蹯,19
0x8E74,0xF5ED,蹴,19
0x8E85,0xF5EE,躅,20
0x8E8F,0xF5EF,躏,21
0x8E94,0xF5F0,躔,22
0x8E90,0xF5F1,躐,22
0x8E9C,0xF5F2,躜,23
0x8E9E,0xF5F3,躞,24
0x8C78,0xF5F4,豸,7
0x8C82,0xF5F5,貂,12
0x8C8A,0xF5F6,貊,13
0x8C85,0xF5F7,貅,13
0x8C98,0xF5F8,貘,17
0x8C94,0xF5F9,貔,17
0x659B,0xF5FA,斛,11
0x89D6,0xF5FB,觖,11
0x89DE,0xF5FC,觞,12
0x89DA,0xF5FD,觚,12
0x89DC,0xF5FE,觜,13
0x89E5,0xF6A1,觥,13
0x89EB,0xF6A2,觫,14
0x89EF,0xF6A3,觯,15
0x8A3E,0xF6A4,訾,13
0x8B26,0xF6A5,謦,18
0x9753,0xF6A6,靓,12
0x96E9,0xF6A7,雩,11
0x96F3,0xF6A8,雳,12
0x96EF,0xF6A9,雯,12
0x9706,0xF6AA,霆,14
0x9701,0xF6AB,霁,14
0x9708,0xF6AC,霈,16
0x970F,0xF6AD,霏,16
0x970E,0xF6AE,霎,16
0x972A,0xF6AF,霪,19
0x972D,0xF6B0,霭,19
0x9730,0xF6B1,霰,20
0x973E,0xF6B2,霾,22
0x9F80,0xF6B3,龀,10
0x9F83,0xF6B4,龃,13
0x9F85,0xF6B5,龅,13
0x9F86,0xF6B6,龆,13
0x9F87,0xF6B7,龇,14
0x9F88,0xF6B8,龈,14
0x9F89,0xF6B9,龉,15
0x9F8A,0xF6BA,龊,15
0x9F8C,0xF6BB,龌,17
0x9EFE,0xF6BC,黾,8
0x9F0B,0xF6BD,鼋,12
0x9F0D,0xF6BE,鼍,20
0x96B9,0xF6BF,隹,8
0x96BC,0xF6C0,隼,10
0x96BD,0xF6C1,隽,10
0x96CE,0xF6C2,雎,13
0x96D2,0xF6C3,雒,14
0x77BF,0xF6C4,瞿,18
0x96E0,0xF6C5,雠,18
0x928E,0xF6C6,銎,14
0x92AE,0xF6C7,銮,14
0x92C8,0xF6C8,鋈,15
0x933E,0xF6C9,錾,16
0x936A,0xF6CA,鍪,17
0x93CA,0xF6CB,鏊,18
0x938F,0xF6CC,鎏,18
0x943E,0xF6CD,鐾,21
0x946B,0xF6CE,鑫,24
0x9C7F,0xF6CF,鱿,12
0x9C82,0xF6D0,鲂,12
0x9C85,0xF6D1,鲅,13
0x9C86,0xF6D2,鲆,13
0x9C87,0xF6D3,鲇,13
0x9C88,0xF6D4,鲈,13
0x7A23,0xF6D5,稣,13
0x9C8B,0xF6D6,鲋,13
0x9C8E,0xF6D7,鲎,13
0x9C90,0xF6D8,鲐,13
0x9C91,0xF6D9,鲑,14
0x9C92,0xF6DA,鲒,14
0x9C94,0xF6DB,鲔,14
0x9C95,0xF6DC,鲕,14
0x9C9A,0xF6DD,鲚,14
0x9C9B,0xF6DE,鲛,14
0x9C9E,0xF6DF,鲞,14
0x9C9F,0xF6E0,鲟,14
0x9CA0,0xF6E1,鲠,15
0x9CA1,0xF6E2,鲡,15
0x9CA2,0xF6E3,鲢,15
0x9CA3,0xF6E4,鲣,15
0x9CA5,0xF6E5,鲥,15
0x9CA6,0xF6E6,鲦,15
0x9CA7,0xF6E7,鲧,15
0x9CA8,0xF6E8,鲨,15
0x9CA9,0xF6E9,鲩,15
0x9CAB,0xF6EA,鲫,15
0x9CAD,0xF6EB,鲭,16
0x9CAE,0xF6EC,鲮,16
0x9CB0,0xF6ED,鲰,16
0x9CB1,0xF6EE,鲱,16
0x9CB2,0xF6EF,鲲,16
0x9CB3,0xF6F0,鲳,16
0x9CB4,0xF6F1,鲴,16
0x9CB5,0xF6F2,鲵,16
0x9CB6,0xF6F3,鲶,16
0x9CB7,0xF6F4,鲷,16
0x9CBA,0xF6F5,鲺,16
0x9CBB,0xF6F6,鲻,16
0x9CBC,0xF6F7,鲼,17
0x9CBD,0xF6F8,鲽,17
0x9CC4,0xF6F9,鳄,17
0x9CC5,0xF6FA,鳅,17
0x9CC6,0xF6FB,鳆,17
0x9CC7,0xF6FC,鳇,17
0x9CCA,0xF6FD,鳊,17
0x9CCB,0xF6FE,鳋,17
0x9CCC,0xF7A1,鳌,18
0x9CCD,0xF7A2,鳍,18
0x9CCE,0xF7A3,鳎,18
0x9CCF,0xF7A4,鳏,18
0x9CD0,0xF7A5,鳐,18
0x9CD3,0xF7A6,鳓,19
0x9CD4,0xF7A7,鳔,19
0x9CD5,0xF7A8,鳕,19
0x9CD7,0xF7A9,鳗,19
0x9CD8,0xF7AA,鳘,19
0x9CD9,0xF7AB,鳙,19
0x9CDC,0xF7AC,鳜,20
0x9CDD,0xF7AD,鳝,20
0x9CDF,0xF7AE,鳟,20
0x9CE2,0xF7AF,鳢,21
0x977C,0xF7B0,靼,14
0x9785,0xF7B1,鞅,14
0x9791,0xF7B2,鞑,15
0x9792,0xF7B3,鞒,15
0x9794,0xF7B4,鞔,16
0x97AF,0xF7B5,鞯,18
0x97AB,0xF7B6,鞫,18
0x97A3,0xF7B7,鞣,18
0x97B2,0xF7B8,鞲,19
0x97B4,0xF7B9,鞴,19
0x9AB1,0xF7BA,骱,13
0x9AB0,0xF7BB,骰,13
0x9AB7,0xF7BC,骷,14
0x9E58,0xF7BD,鹘,14
0x9AB6,0xF7BE,骶,14
0x9ABA,0xF7BF,骺,15
0x9ABC,0xF7C0,骼,15
0x9AC1,0xF7C1,髁,17
0x9AC0,0xF7C2,髀,17
0x9AC5,0xF7C3,髅,18
0x9AC2,0xF7C4,髂,18
0x9ACB,0xF7C5,髋,19
0x9ACC,0xF7C6,髌,19
0x9AD1,0xF7C7,髑,22
0x9B45,0xF7C8,魅,14
0x9B43,0xF7C9,魃,14
0x9B47,0xF7CA,魇,15
0x9B49,0xF7CB,魉,16
0x9B48,0xF7CC,魈,16
0x9B4D,0xF7CD,魍,17
0x9B51,0xF7CE,魑,19
0x98E8,0xF7CF,飨,12
0x990D,0xF7D0,餍,15
0x992E,0xF7D1,餮,18
0x9955,0xF7D2,饕,22
0x9954,0xF7D3,饔,22
0x9ADF,0xF7D4,髟,10
0x9AE1,0xF7D5,髡,13
0x9AE6,0xF7D6,髦,14
0x9AEF,0xF7D7,髯,15
0x9AEB,0xF7D8,髫,15
0x9AFB,0xF7D9,髻,16
0x9AED,0xF7DA,髭,16
0x9AF9,0xF7DB,髹,16
0x9B08,0xF7DC,鬈,18
0x9B0F,0xF7DD,鬏,19
0x9B13,0xF7DE,鬓,20
0x9B1F,0xF7DF,鬟,23
0x9B23,0xF7E0,鬣,25
0x9EBD,0xF7E1,麽,14
0x9EBE,0xF7E2,麾,15
0x7E3B,0xF7E3,縻,17
0x9E82,0xF7E4,麂,13
0x9E87,0xF7E5,麇,16
0x9E88,0xF7E6,麈,16
0x9E8B,0xF7E7,麋,17
0x9E92,0xF7E8,麒,19
0x93D6,0xF7E9,鏖,19
0x9E9D,0xF7EA,麝,21
0x9E9F,0xF7EB,麟,23
0x9EDB,0xF7EC,黛,17
0x9EDC,0xF7ED,黜,17
0x9EDD,0xF7EE,黝,17
0x9EE0,0xF7EF,黠,18
0x9EDF,0xF7F0,黟,18
0x9EE2,0xF7F1,黢,19
0x9EE9,0xF7F2,黩,20
0x9EE7,0xF7F3,黧,20
0x9EE5,0xF7F4,黥,20
0x9EEA,0xF7F5,黪,20
0x9EEF,0xF7F6,黯,21
0x9F22,0xF7F7,鼢,17
0x9F2C,0xF7F8,鼬,18
0x9F2F,0xF7F9,鼯,20
0x9F39,0xF7FA,鼹,23
0x9F37,0xF7FB,鼷,23
0x9F3D,0xF7FC,鼽,16
0x9F3E,0xF7FD,鼾,17
0x9F44,0xF7FE,齄,23
